ID,Occurred,At,Issuer,A/C,Station,Headline,Flight No,ATA,Advise
41413,2023-02-01,0 days 11:09:00,6159,Avión 13,PIQ,CONSULTA SOBRE BOTA,650,30-00,A/C Ready
41480,2023-02-02,0 days 15:38:00,6513,Avión 19,PIQ,CREW QUERY - OPERATIONAL,,52-11,A/C Ready
41491,2023-02-02,0 days 20:26:00,6513,Avión 28,PDQ,CREW QUERY - OPERATIONAL,531,,A/C Ready
41454,2023-02-02,0 days 07:39:00,6159,Avión 7,PIQ,NO TIENE CORTINA TRASERA,655,25-00,A/C Ready
41462,2023-02-02,0 days 09:46:00,6514,Avión 11,PIQ,CREW QUERY - OPERATIONAL,NT606,,A/C Ready
41464,2023-02-02,0 days 10:55:00,6514,Avión 21,PDQ,CREW QUERY - OPERATIONAL,NT127,25-62,A/C Ready
41520,2023-02-03,0 days 12:47:00,6159,Avión 21,PIQ,CREW QUERY - OPERATIONAL,6521,,A/C Ready
41544,2023-02-03,0 days 21:36:00,6513,Avión 2,PIQ,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,,,A/C Ready
41509,2023-02-03,0 days 06:39:00,6159,Avión 34,HOR,PERDIDA DE HIDRAULICO EN EL TREN PRINCIPAL IZQ,451,,A/C Ready
41639,2023-02-03,0 days 16:00:00,2291,Avión 7,PIQ,41F - RESETEO PANTALLAS,NT633,UNK,
41516,2023-02-03,0 days 09:23:00,6159,Avión 11,PIQ,CREW QUERY - OPERATIONAL,453,,A/C Ready
44649,2023-02-03,0 days 13:40:00,2291,Avión 8,PDQ,NO INFO,NT323,UNK,
41640,2023-02-04,0 days 17:00:00,2291,Avión 17,PDQ,NO INFO,NT166,,
41562,2023-02-04,0 days 08:31:00,6159,Avión 7,PIQ,IMPACTO DE RAYO,,05-51,A/C Ready
41563,2023-02-04,0 days 09:18:00,6159,Avión 35,PDQ,CREW QUERY - OPERATIONAL,501,,A/C Ready
41576,2023-02-04,0 days 17:37:00,6514,Avión 22,PDQ,IEP LIGHT FAULT,,30-83,A/C Ready
41566,2023-02-04,0 days 11:59:00,6159,Avión 2,PDQ,ADC (2) FAULT,NT110,34-11,A/C Ready
41598,2023-02-05,0 days 08:01:00,6159,Avión 2,PIQ,FMS 1  & FMS 2 OFF,NT642,34-58,A/C Ready
41604,2023-02-05,0 days 12:48:00,6159,Avión 14,PDQ,O2 PRESS 750 PSI,NT190,35-12,A/C Ready
41612,2023-02-05,0 days 17:08:00,6514,Avión 18,PIQ,CREW QUERY - OPERATIONAL,,UNK,A/C Ready
41630,2023-02-06,0 days 06:30:00,6159,Avión 36,PDQ,CREW QUERY - OPERATIONAL,500,,A/C Ready
41631,2023-02-06,0 days 06:43:00,6159,Avión 10,PIQ,CERTIFICADO A/C CADUCADO,414,00-00,A/C Ready
41634,2023-02-06,0 days 07:35:00,6159,Avión 14,PDQ,WP: LC,,05-20,A/C Ready
41635,2023-02-06,0 days 07:39:00,6159,Avión 17,PIQ,CREW QUERY - OPERATIONAL,655,10-20,A/C Ready
41658,2023-02-06,0 days 15:14:00,6514,Avión 22,HOR,RUDDER TRIM FAIL EN ACE,,27-22,A/C Ready
41653,2023-02-06,0 days 14:42:00,6514,Avión 16,,568676/D1,,33-37,A/C Ready
41638,2023-02-06,0 days 08:25:00,6159,Avión 11,PDQ,CREW QUERY - OPERATIONAL,155,,
41647,2023-02-06,0 days 07:00:00,5871,Avión 14,CVU,NO INFO,NT156,UNK,
41828,2023-02-06,0 days 09:50:00,2291,Avión 31,PIQ,DESPLAZAMIENTO TMA PARA CUBRIR LPA,,00-00,
41659,2023-02-06,0 days 15:59:00,6514,Avión 35,PDQ,CREW QUERY - OPERATIONAL,,,A/C Ready
41652,2023-02-06,0 days 14:41:00,6514,Avión 1,PDQ,CREW QUERY - OPERATIONAL,,,A/C Ready
41710,2023-02-07,0 days 16:50:00,5871,Avión 11,PDQ,CREW QUERY - OPERATIONAL,,,
41690,2023-02-07,0 days 07:48:00,6513,Avión 11,PDQ,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,,,A/C Ready
42356,2023-02-07,0 days 07:55:00,2291,Avión 14,PIQ,NO INFO,655,UNK,
41732,2023-02-08,0 days 08:59:00,6513,Avión 2,,SVCE DOORS UNLK,,52-11,A/C Ready
41743,2023-02-08,0 days 14:39:00,5871,Avión 35,PDQ,TIRE Nº2 (LDG GEAR) DAMAGE,222,12-37,A/C Ready
41780,2023-02-09,0 days 08:34:00,6513,Avión 15,PDQ,ENG1 FUEL LO PRESS DURING ENGINE START,NT6505,73-33,A/C Ready
41797,2023-02-09,0 days 18:08:00,5871,Avión 13,PIQ,ANTI ICING  PROP 1 FAULT,NT165,30-61,A/C Ready
41781,2023-02-09,0 days 08:38:00,6513,Avión 14,PIQ,CREW QUERY - OPERATIONAL,,,A/C Ready
41798,2023-02-09,0 days 18:23:00,5871,Avión 8,PIQ,REEMPLAZO DE EXTINTOR DE AGUA,NT636,26-24,A/C Ready
41802,2023-02-09,0 days 19:49:00,5871,Avión 38,PDQ,CREW QUERY - OPERATIONAL,,,
41803,2023-02-09,0 days 20:09:00,5871,Avión 2,PDQ,TORQUE ASYMMETRY,NT188,77-13,A/C Ready
41810,2023-02-09,0 days 19:00:00,5871,Avión 19,PDQ,WP: DIF SEAL PAX DOOR+PINTURA,,05-20,A/C Ready
41773,2023-02-09,0 days 06:42:00,6513,Avión 7,PDQ,CREW QUERY - OPERATIONAL,,24-00,A/C Ready
41776,2023-02-09,0 days 07:46:00,6513,Avión 21,,CHECK LEAK.,,29-00,A/C Ready
41774,2023-02-09,0 days 06:50:00,6513,Avión 25,PDQ,DU 2 FAULT EN ACE,NT451,31-63,A/C Ready
41842,2023-02-10,0 days 14:16:00,6159,Avión 22,PIQ,CREW QUERY - OPERATIONAL,663,,A/C Ready
41846,2023-02-10,0 days 15:15:00,6513,Avión 11,,2PTV: CORTINA Y GPU DOOR,157,25-26,A/C Ready
41852,2023-02-10,0 days 19:34:00,6513,Avión 2,PDQ,CREW QUERY - OPERATIONAL,312,,A/C Ready
41873,2023-02-11,0 days 07:21:00,6159,Avión 2,,RADAR DOESN´T WORK CORRECTLY (WEATHER RADAR CONTROLLER),,34-41,A/C Ready
41920,2023-02-12,0 days 15:50:00,6513,Avión 21,PDQ,CREW QUERY - OPERATIONAL,,,A/C Ready
41924,2023-02-12,0 days 17:59:00,6513,Avión 34,,069424/D1,NT172,30-30,A/C Ready
41948,2023-02-13,0 days 07:58:00,6159,Avión 14,PIQ,PILOT REPORT - OPERATIONAL,102,,A/C Ready
41935,2023-02-13,0 days 01:16:00,6092,Avión 17,PDQ,WP:OCM1000 + WY,,05-20,A/C Ready
41968,2023-02-13,0 days 21:51:00,5871,Avión 2,PDQ,LUCES DE EMERGENCIA,NT235,33-50,A/C Ready
41961,2023-02-13,0 days 15:52:00,5871,Avión 7,PDQ,EXPIRED DATA BASE,NT150,45-20,A/C Ready
41991,2023-02-14,0 days 10:46:00,6159,Avión 6,PDQ,DU#4  AND DU #3 SWAP,,31-61,A/C Ready
41989,2023-02-14,0 days 09:02:00,6159,Avión 3,PIQ,CREW QUERY - OPERATIONAL,606,,A/C Ready
41992,2023-02-14,0 days 10:50:00,6159,Avión 30,PIQ,CREW QUERY - OPERATIONAL,419,,A/C Ready
41984,2023-02-14,0 days 07:28:00,6159,Avión 20,PDQ,CREW QUERY - OPERATIONAL,503,,A/C Ready
42047,2023-02-15,0 days 14:52:00,5871,Avión 28,PIQ,CREW INSTRUCTION,,05-51,A/C Ready
42038,2023-02-15,0 days 13:16:00,6159,Avión 20,PDQ,CREW QUERY - OPERATIONAL,154,,A/C Ready
42033,2023-02-15,0 days 11:18:00,6159,Avión 13,PDQ,CREW QUERY - OPERATIONAL,108,,A/C Ready
42030,2023-02-15,0 days 09:50:00,6159,Avión 16,PDQ,PILOT REPORT - OPERATIONAL,304,,A/C Ready
42027,2023-02-15,0 days 08:06:00,6159,Avión 7,PIQ,ELEC SMOKE,NT489,26-15,A/C Ready
42359,2023-02-15,0 days 07:39:00,2291,Avión 1,PDQ,LC PERNOCTA,,05-20,
42361,2023-02-16,0 days 07:00:00,2291,Avión 1,PDQ,CREW QUERY - OPERATIONAL,NT156,UNK,
42073,2023-02-16,0 days 07:31:00,6513,Avión 11,PIQ,CREW QUERY - OPERATIONAL,,,A/C Ready
42127,2023-02-17,0 days 14:41:00,5871,Avión 1,PDQ,CREW QUERY - OPERATIONAL,,,A/C Ready
42114,2023-02-17,0 days 07:34:00,6513,Avión 1,,119453/D1,NT537,23-44,A/C Ready
42118,2023-02-17,0 days 09:09:00,6513,Avión 37,PIQ,CREW QUERY - OPERATIONAL,,,A/C Ready
42119,2023-02-17,0 days 10:53:00,6513,Avión 18,PDQ,CREW QUERY - OPERATIONAL,,,A/C Ready
42137,2023-02-17,0 days 19:20:00,5871,Avión 37,PIQ,NAMS FAULT,NT652,21-61,A/C Ready
42140,2023-02-17,0 days 20:45:00,5871,Avión 34,PIQ,ANTI SKID SURFACE ON PAX STAIRS,NT318,20-31,A/C Ready
42558,2023-02-17,0 days 17:20:00,2291,Avión 10,PDQ,CARGO DOOR PROBLEMS IN VDE,NT366,52-31,
42120,2023-02-17,0 days 11:18:00,6513,Avión 37,PIQ,WHEEL 1# DETERIORATED.,,12-37,A/C Ready
42115,2023-02-17,0 days 07:48:00,6513,Avión 35,PDQ,CREW QUERY - OPERATIONAL,,,A/C Ready
42178,2023-02-18,0 days 18:00:00,5871,Avión 14,,EVENT FOR A NETLINE DELAY / CANCELLATION,NT784,,
42160,2023-02-18,0 days 14:01:00,6513,Avión 31,PIQ,CREW QUERY - OPERATIONAL,,,
42168,2023-02-18,0 days 16:02:00,5871,Avión 38,PIQ,CREW QUERY - OPERATIONAL,,,
42155,2023-02-18,0 days 08:04:00,6513,Avión 35,PIQ,CREW QUERY - OPERATIONAL,,,A/C Ready
42154,2023-02-18,0 days 08:03:00,6513,Avión 11,PDQ,CREW QUERY - OPERATIONAL,,,A/C Ready
42156,2023-02-18,0 days 09:04:00,6513,Avión 22,PDQ,TERR FAULT NO TERRAIN PRESENTATION,NT3081,34-48,A/C Ready
42209,2023-02-19,0 days 14:57:00,6092,Avión 8,PDQ,SOME VIBRATION ENGINE #2 SEEPD 240KT,NT150,05-51,A/C Ready
42213,2023-02-19,0 days 17:46:00,6159,Avión 37,GRW,PILOT REPORT - OPERATIONAL,652,,A/C Ready
42210,2023-02-19,0 days 15:59:00,6159,Avión 13,PDQ,CREW QUERY - OPERATIONAL,522,24-40,A/C Ready
42260,2023-02-20,0 days 22:24:00,6159,Avión 24,PDQ,APU BLEED INDICATION,,36-12,A/C Ready
42259,2023-02-20,0 days 22:10:00,6159,Avión 6,PDQ,WP: (1+2+7)D + PINTURA + FLAP ROTATORY,,05-20,A/C Ready
42234,2023-02-20,0 days 09:45:00,6513,Avión 31,PDQ,CREW QUERY - OPERATIONAL,NT313,25-65,A/C Ready
42258,2023-02-20,0 days 18:50:00,6159,Avión 25,PDQ,CREW QUERY - OPERATIONAL,228,00-00,A/C Ready
42275,2023-02-21,0 days 08:34:00,6514,Avión 16,PDQ,HEAVY TURBULENCE DURING CLIMB PHASE.,NT102,05-51,A/C Ready
42295,2023-02-21,0 days 16:20:00,6159,Avión 8,PIQ,CREW QUERY - OPERATIONAL,6221,23-50,A/C Ready
42283,2023-02-21,0 days 12:50:00,6514,Avión 11,PDQ,DUDA MEL CREW,NT3241,00-00,A/C Ready
42278,2023-02-21,0 days 09:12:00,6514,Avión 21,PIQ,CREW QUERY - OPERATIONAL,NT453,,A/C Ready
42294,2023-02-21,0 days 16:10:00,6159,Avión 38,PIQ,CREW QUERY - OPERATIONAL,942,21-00,A/C Ready
42321,2023-02-22,0 days 07:35:00,6514,Avión 28,PDQ,CREW QUERY - OPERATIONAL,NT107,,A/C Ready
42322,2023-02-22,0 days 07:37:00,6514,Avión 8,PIQ,CREW QUERY - OPERATIONAL,NT607,,A/C Ready
42377,2023-02-23,0 days 18:00:00,6159,Avión 6,PDQ,WP: 1D+FLAP FAIRING,,05-20,A/C Ready
42374,2023-02-23,0 days 16:33:00,6159,Avión 15,PDQ,FAK NOT PROPERLY SEALED,,25-64,A/C Ready
42395,2023-02-24,0 days 07:37:00,5871,Avión 37,PIQ,CREW QUERY - OPERATIONAL,,,
42399,2023-02-24,0 days 12:32:00,5871,Avión 12,,APU FAIL EICAS MSG.,,49-00,A/C Ready
42630,2023-02-24,0 days 21:35:00,6514,Avión 37,PIQ,ATL REF: 067970-1,NT429,61-10,A/C Ready
42410,2023-02-24,0 days 17:35:00,6159,Avión 16,PDQ,CREW QUERY - OPERATIONAL,170,,A/C Ready
42408,2023-02-24,0 days 16:05:00,6159,Avión 31,PDQ,MTTO POR UN DIFERIDO YA ABIERTO SOBRE EL LOOP MOTOR 2,NT519,26-12,A/C Ready
42412,2023-02-24,0 days 18:51:00,6159,Avión 28,PDQ,POSSIBLE STRUCTURED DAMAGE IN THE RUDDER,NT366,55-31,A/C Ready
42629,2023-02-24,0 days 18:46:00,6514,Avión 37,PIQ,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,NT173,,A/C Ready
42425,2023-02-25,0 days 06:41:00,5871,Avión 3,PDQ,CREW QUERY - OPERATIONAL,,,
42430,2023-02-25,0 days 09:48:00,5871,Avión 14,PIQ,PILOT REPORT - OPERATIONAL,,,
42435,2023-02-25,0 days 14:44:00,6513,Avión 11,PIQ,ATL REF: 0119627-1,,25-65,A/C Ready
42426,2023-02-25,0 days 06:58:00,5871,Avión 35,PDQ,CREW QUERY - OPERATIONAL,,,A/C Ready
42431,2023-02-25,0 days 10:24:00,5871,Avión 34,PDQ,TLB 068878 D1,NT351,23-30,
42452,2023-02-26,0 days 06:34:00,5871,Avión 7,PDQ,CREW QUERY - OPERATIONAL,,,
42477,2023-02-26,0 days 16:10:00,6513,Avión 19,,119529/1,,33-48,A/C Ready
42466,2023-02-26,0 days 08:20:00,5871,Avión 12,,EVENT FOR A NETLINE DELAY / CANCELLATION,NT5550,,
42471,2023-02-26,0 days 14:45:00,6513,Avión 15,PDQ,MAREP: VERBAL REPORT RH NAV LIGHT INOP,NT5431,33-40,A/C Ready
42475,2023-02-26,0 days 15:22:00,6513,Avión 22,,067740/1,NT6203,30-21,A/C Ready
42474,2023-02-26,0 days 15:21:00,6513,Avión 38,PDQ,OVERSPEED FLAP 30,NT511,31-31,A/C Ready
42460,2023-02-26,0 days 11:39:00,5871,Avión 31,PIQ,PEC SEL/LH Nº2,NT650,61-21,A/C Ready
42480,2023-02-26,0 days 17:41:00,6513,Avión 13,PDQ,INDICATION FLT CONTROL AIL LOCK,,27-70,A/C Ready
42482,2023-02-26,0 days 20:34:00,6513,Avión 37,SMA,CREW QUERY - OPERATIONAL,643,,A/C Ready
42500,2023-02-27,0 days 07:12:00,5450,Avión 22,PDQ,CREW QUERY - OPERATIONAL,,,A/C Ready
42525,2023-02-27,0 days 14:45:00,6513,Avión 35,PIQ,68736D1,NT147,35-31,A/C Ready
42505,2023-02-27,0 days 07:33:00,5871,Avión 2,PDQ,THE BIN OF THE GALLEY DOESN`T CLOSE PROPERLY,,25-33,A/C Ready
42509,2023-02-27,0 days 08:43:00,5871,Avión 28,PDQ,CREW QUERY - OPERATIONAL,,,
42513,2023-02-27,0 days 10:19:00,5871,Avión 21,PDQ,CREW QUERY - OPERATIONAL,,,
42490,2023-02-27,0 days 02:53:00,6167,Avión 3,PDQ,WP: LC   3000CY   ENGINE MOUNTS,,05-20,A/C Ready
42493,2023-02-27,0 days 04:44:00,6167,Avión 34,PIQ,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,,,A/C Ready
42896,2023-02-27,0 days 08:00:00,2291,Avión 18,PDQ,NO INFO,NT107,UNK,
42554,2023-02-28,0 days 08:59:00,6159,Avión 34,PDQ,CREW QUERY - OPERATIONAL,501,,A/C Ready
42553,2023-02-28,0 days 08:05:00,6159,Avión 18,PDQ,CREW QUERY - OPERATIONAL,350,,A/C Ready
42552,2023-02-28,0 days 07:57:00,6159,Avión 3,PDQ,PILOT REPORT - OPERATIONAL,205,,A/C Ready
42574,2023-02-28,0 days 17:03:00,6514,Avión 36,PDQ,CREW QUERY - OPERATIONAL,NT6103,,A/C Ready
42564,2023-02-28,0 days 13:37:00,6159,Avión 36,PDQ,CREW QUERY - OPERATIONAL,6103,,A/C Ready
42597,2023-03-01,0 days 07:05:00,6159,Avión 17,PIQ,CREW QUERY - OPERATIONAL,605,,A/C Ready
42604,2023-03-01,0 days 07:55:00,6159,Avión 32,PDQ,PILOT REPORT: MISSING SPINBRAKE NOSE WHEEL LEFT,,32-49,A/C Ready
42623,2023-03-01,0 days 14:59:00,6514,Avión 16,PIQ,FLUCTUATION OF CM-1 ALTIMERTER,NT622,34-12,A/C Ready
42611,2023-03-01,0 days 09:34:00,6159,Avión 14,PIQ,GOTEO A LA ALTURA DEL FUSELAJE,NT608,38-10,A/C Ready
42627,2023-03-01,0 days 15:40:00,6514,Avión 15,PDQ,CREW QUERY - OPERATIONAL,NT5231,,A/C Ready
42709,2023-03-01,0 days 15:45:00,2291,Avión 18,PDQ,NO INFO,NT522,UNK,
42710,2023-03-01,0 days 16:45:00,2291,Avión 14,PIQ,NO INFO,NT673,UNK,
42657,2023-03-02,0 days 07:06:00,6159,Avión 38,PDQ,CARGO DOOR CONTROL SYSTEM INOP.,NT503,52-31,A/C Ready
42675,2023-03-02,0 days 14:31:00,6159,Avión 13,PDQ,CHEQUEAR EL GUST LOCK,107,27-70,A/C Ready
42679,2023-03-02,0 days 16:06:00,6513,Avión 18,PDQ,CREW QUERY - OPERATIONAL,,,A/C Ready
42687,2023-03-02,0 days 18:20:00,6513,Avión 12,PDQ,WP: (1+2+7)D + NCS + DIF PAINT + IDG: FUGA ACEITE ENG-LH,,05-20,A/C Ready
42688,2023-03-02,0 days 20:45:00,6513,Avión 23,PDQ,NO TIENEN ATL Y EL PA DE LA SOBRECARGO NO FUNCIONA.,NT195,25-00,A/C Ready
42661,2023-03-02,0 days 07:51:00,6159,Avión 24,PDQ,RAMPA PARCIALMENTE DESPLEGADA,NT6505,25-65,A/C Ready
42648,2023-03-02,0 days 04:44:00,6074,Avión 2,PDQ,MAINTENANCE ACTION WITHOUT PILOT REPORT - OPERATIONAL,,,A/C Ready
42662,2023-03-02,0 days 07:53:00,6159,Avión 17,,HYD BLUE PUMP LEAK,,29-12,A/C Ready
42668,2023-03-02,0 days 11:44:00,6159,Avión 21,PDQ,INTERPHONE SYSTEM U/S.,IBB516,23-43,A/C Ready
42721,2023-03-03,0 days 15:05:00,6514,Avión 28,PDQ,CREW QUERY - OPERATIONAL,NT150,,A/C Ready
42901,2023-03-03,0 days 07:00:00,2291,Avión 24,PDQ,NO INFO,NT153,UNK,
42729,2023-03-03,0 days 18:21:00,6514,Avión 1,PDQ,DU TEMP HI,NT178,31-63,A/C Ready
42735,2023-03-03,0 days 21:21:00,6514,Avión 24,PDQ,OVERSPEED LANDING GEAR,NT5751,05-00,A/C Ready
42713,2023-03-03,0 days 13:29:00,6159,Avión 16,,67876/1,465,33-48,A/C Ready
42706,2023-03-03,0 days 08:33:00,6159,Avión 13,PDQ,CREW QUERY - OPERATIONAL,350,,A/C Ready
42902,2023-03-03,0 days 11:50:00,2291,Avión 24,ZAZ,NO INFO,NT5551,UNK,
42705,2023-03-03,0 days 08:28:00,6159,Avión 24,PDQ,TOWING LIGHT REMAINS RED WITH STEERING OFF,NT153,32-61,A/C Ready
42727,2023-03-03,0 days 15:30:00,6514,Avión 35,PDQ,068747/D1,,23-51,A/C Ready
42707,2023-03-03,0 days 09:27:00,6159,Avión 3,PIQ,PILOT REPORT - OPERATIONAL,415,,A/C Ready
42728,2023-03-03,0 days 17:17:00,6514,Avión 38,PDQ,COMPROBACION HYD A LOS 3 SALTOS,NT519,05-20,A/C Ready
42748,2023-03-04,0 days 05:30:00,6092,Avión 15,PDQ,WP: BORESCOPE,,05-20,A/C Ready
42751,2023-03-04,0 days 05:57:00,6092,Avión 23,PDQ,WP: ENGINE REPLACEMENT,,05-20,A/C Ready
42808,2023-03-05,0 days 18:04:00,6514,Avión 38,PDQ,CREW QUERY - OPERATIONAL,NT172,,A/C Ready
42803,2023-03-05,0 days 16:05:00,6514,Avión 28,PDQ,CREW QUERY - OPERATIONAL,NT221,,A/C Ready
42805,2023-03-05,0 days 16:21:00,6514,Avión 17,PIQ,CREW QUERY - OPERATIONAL,NT630,,A/C Ready
42785,2023-03-05,0 days 05:02:00,6092,Avión 15,PDQ,WP: PERMANENT REPAIR DENT ON INNER BARREL SKIN,,05-20,A/C Ready
42812,2023-03-05,0 days 22:26:00,6514,Avión 6,PDQ,(1+2+3)D + BSI + SPEED TAPE + MESAS,,05-20,A/C Ready
42833,2023-03-06,0 days 09:12:00,5871,Avión 23,PDQ,CREW QUERY - OPERATIONAL,,,
42854,2023-03-06,0 days 15:50:00,6513,Avión 37,PDQ,GPS INIT POSITION FAIL,,34-58,A/C Ready
42846,2023-03-06,0 days 14:37:00,6513,Avión 1,,51191231,,23-00,A/C Ready
42856,2023-03-06,0 days 16:35:00,6513,Avión 16,PDQ,"EADI F/O ""ROL"" CCAS EFIS COMP",,34-25,A/C Ready
42818,2023-03-06,0 days 05:42:00,6092,Avión 7,PDQ,WP: LC+BSI + BRUSH CHECK,,05-20,A/C Ready
42840,2023-03-06,0 days 12:39:00,5871,Avión 2,PDQ,TOO HOT CABIN/CREW,,36-11,A/C Ready
42836,2023-03-06,0 days 10:19:00,5871,Avión 14,PIQ,TRABAJOS PROGRAMADOS,,,A/C Ready
42857,2023-03-06,0 days 16:54:00,6513,Avión 19,PDQ,ATL NUEVO SIN ANOTACION,,,A/C Ready
42889,2023-03-07,0 days 07:07:00,5450,Avión 1,PDQ,HYD LEAK,NT500,29-00,A/C Ready
42891,2023-03-07,0 days 07:55:00,5450,Avión 7,PDQ,PILOT REPORT - OPERATIONAL,NT205,,A/C Ready
42898,2023-03-07,0 days 08:52:00,5450,Avión 16,PIQ,PILOT REPORT - OPERATIONAL,NT103,,A/C Ready
42954,2023-03-08,0 days 14:32:00,6513,Avión 23,PIQ,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,,,A/C Ready
42960,2023-03-08,0 days 16:13:00,6513,Avión 3,PIQ,CREW QUERY - OPERATIONAL,471,,A/C Ready
42933,2023-03-08,0 days 01:06:00,6254,Avión 23,PIQ,TQ DIFF ABOUT 12% AT SAME PL POS (OUT OF NOTCH),NT489,61-00,A/C Ready
43003,2023-03-09,0 days 13:01:00,6159,Avión 24,PDQ,LEFT NAVIGATION LGHT INOP,NT5321,33-43,A/C Ready
42999,2023-03-09,0 days 08:28:00,6159,Avión 11,PIQ,CREW QUERY - OPERATIONAL,107,,A/C Ready
43011,2023-03-09,0 days 15:52:00,6513,Avión 15,PDQ,ENG 1 SHORT DISPATCH AFTER LANDING,,70-00,A/C Ready
42994,2023-03-09,0 days 06:57:00,6159,Avión 37,PDQ,TRASNPORTING TCP 1 NO WORK PROPERLY,NT318,25-21,A/C Ready
43009,2023-03-09,0 days 15:45:00,6513,Avión 13,PDQ,CREW QUERY - OPERATIONAL,,,A/C Ready
42996,2023-03-09,0 days 07:02:00,6159,Avión 21,PDQ,PILOT REPORT - OPERATIONAL,226,,A/C Ready
43013,2023-03-09,0 days 17:57:00,6513,Avión 8,,113499/1,NT165,23-43,A/C Ready
43036,2023-03-10,0 days 07:52:00,6514,Avión 15,PDQ,010690/D2,NT5701,25-64,A/C Ready
43053,2023-03-10,0 days 19:06:00,6513,Avión 11,PIQ,PLASTIC COVER DOOR CABIN 2L IS BROKEN,,52-10,A/C Ready
43169,2023-03-10,0 days 21:10:00,2291,Avión 13,CVU,NO MAINTENANCE ACTION - OPERATIONAL,NT128,,
43038,2023-03-10,0 days 08:55:00,6514,Avión 38,PDQ,OUTFLOW NORM FAULT AFTER LANDING,NT501,21-31,A/C Ready
43049,2023-03-10,0 days 14:51:00,6513,Avión 2,PDQ,L1 EMERGENCY LIGHT SIGN U/S.,RSC150,33-00,A/C Ready
43041,2023-03-10,0 days 12:02:00,6514,Avión 21,PDQ,CREW QUERY - OPERATIONAL,NT110,,A/C Ready
43172,2023-03-11,0 days 07:00:00,2291,Avión 2,CVU,NO INFO,NT156,UNK,
43075,2023-03-11,0 days 07:04:00,6514,Avión 16,PDQ,WP:3000CY TASK + RPL (BEACON+SHOCKMNT),,05-20,A/C Ready
43078,2023-03-11,0 days 09:38:00,6159,Avión 34,PDQ,PILOT REPORT - OPERATIONAL,505,,A/C Ready
43094,2023-03-11,0 days 16:31:00,6513,Avión 19,PIQ,MEGAPHONE TCP2 THE DEADLINE IS MISSING,,25-00,A/C Ready
43106,2023-03-11,0 days 22:31:00,6513,Avión 15,PDQ,COCKPIT DOOR CONTROL PANEL EMERGENCY ENTRY PUSH BUTTON INOP,NT6504,52-51,A/C Ready
43076,2023-03-11,0 days 07:27:00,6159,Avión 2,PDQ,CM2 HEADSET CAN`T COMUNICATE,NT156,23-51,A/C Ready
43084,2023-03-11,0 days 13:50:00,6159,Avión 7,,AP DISCONNECT SEVERAL TIMES,NT658,22-16,A/C Ready
43114,2023-03-12,0 days 05:18:00,6092,Avión 8,PDQ,VIBRATIONS OCURRENCE WHEN PL 2 AT FI DURING DESCENT,NT537,05-51,A/C Ready
43124,2023-03-12,0 days 07:56:00,6514,Avión 34,PDQ,CREW QUERY - OPERATIONAL,NT503,,A/C Ready
43128,2023-03-12,0 days 10:34:00,6514,Avión 13,PDQ,CREW QUERY - OPERATIONAL,NT120,,A/C Ready
43122,2023-03-12,0 days 07:36:00,6514,Avión 17,PDQ,ANTI SKID FAULT (WHEEL #2),NT205,32-42,A/C Ready
43125,2023-03-12,0 days 08:37:00,6514,Avión 13,PDQ,CREW QUERY - OPERATIONAL,,,A/C Ready
43129,2023-03-12,0 days 10:57:00,6514,Avión 18,,ENTRY RUNWAY 03R APPEAR AIL LOCK LIT RETURN TO PARKING,,27-70,A/C Ready
43150,2023-03-12,0 days 21:03:00,6159,Avión 37,PIQ,CREW QUERY - OPERATIONAL,475,,A/C Ready
43175,2023-03-12,0 days 11:55:00,2291,Avión 12,,NO INFO,NT5431,UNK,
43123,2023-03-12,0 days 07:53:00,6514,Avión 14,PDQ,"REFUEL PANEL HASN,T CURRENT",,28-25,A/C Ready
43146,2023-03-12,0 days 17:29:00,6159,Avión 18,PDQ,AILERON LOCK,311,27-72,A/C Ready
43148,2023-03-12,0 days 19:33:00,6159,Avión 25,PDQ,ADC FAULT (2),,34-11,A/C Ready
43174,2023-03-12,0 days 21:00:00,2291,Avión 17,PDQ,NO INFO,NT195,UNK,
43160,2023-03-13,0 days 05:37:00,6092,Avión 7,PDQ,BSI + PAC,,05-20,A/C Ready
43165,2023-03-13,0 days 07:03:00,6514,Avión 6,PIQ,CREW QUERY - OPERATIONAL,,52-31,A/C Ready
43168,2023-03-13,0 days 09:52:00,6514,Avión 13,PDQ,PASSENGER DOOR PRESURIZATION LOSS,,52-00,A/C Ready
43176,2023-03-13,0 days 12:32:00,6514,Avión 34,PDQ,CREW QUERY - OPERATIONAL,NT509,,A/C Ready
43178,2023-03-13,0 days 13:47:00,6514,Avión 21,PDQ,CREW QUERY - OPERATIONAL,,,A/C Ready
43199,2023-03-13,0 days 20:02:00,6159,Avión 1,PIQ,PROBLEMA ELECTRICO,,24-00,A/C Ready
43177,2023-03-13,0 days 12:44:00,6514,Avión 36,PDQ,PACK 1 FAULT DURING START UP,,21-50,A/C Ready
43180,2023-03-13,0 days 13:13:00,6514,Avión 19,PDQ,INS-SMA-23-02 - BONDING JUMPER MLG LH,,05-51,A/C Ready
